"workerID","trial","time","list","condition","item","slider1","slider2","slider3","slider4","slider5","slider6","slider7","slider8","slider9","slider10","slider11","slider12","slider13","slider14","slider15"
26,NA,1417016451425,2,"none","trav",0.21,0.61,0.62,0.85,0.97,0.84,0.62,0.69,0.62,0.33,0.19,0.16,0.01,0.02,0.02
26,NA,1417016476277,2,"none","eat",0.03,0.03,0.03,0.27,0.65,0.93,0.93,0.92,0.93,0.28,0.26,0.28,0.22,0.21,0.17
26,NA,1417016500110,2,"few","poem",0.62,0.9,0.97,0.92,0.07,0.05,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.03
26,NA,1417016526824,2,"none","tv",0.26,0.28,0.29,0.71,0.8,0.89,0.97,0.33,0.27,0.03,0.03,0.08,0.08,0.04,0.04
26,NA,1417016556665,2,"many","cig",0.03,0.01,0.03,0.03,0.96,0.88,0.97,0.95,0.95,0.98,0.92,0.25,0.22,0.23,0.25
27,NA,1417017211203,0,"none","cig",0.99,0.7,0.48,0.25,0.28,0.29,0,0,0,0,0,0,0,0,0
27,NA,1417017236442,0,"none","book",0,0,0.2,0.48,0.7,0.65,0.69,0.7,0.68,0.48,0.35,0.19,0.07,0.05,0.17
27,NA,1417017253451,0,"few","tv",0.99,0.83,0.72,0.5,0.5,0.3,0.17,0.07,0,0.04,0.04,0.02,0.02,0.02,0.02
27,NA,1417017276980,0,"none","kid",0.96,0.86,0.89,0.64,0.5,0.28,0.27,0.06,0.02,0,0.03,0.03,0.01,0.01,0
27,NA,1417017298778,0,"many","poem",0.16,0.21,0.5,0.5,0.73,0.7,0.61,0.45,0.4,0.39,0.28,0.25,0.1,0.05,0.02
27,NA,1417017320499,0,"few","trav",0.7,0.69,0.72,0.5,0.5,0.34,0.27,0.24,0.19,0.01,0.02,0.02,0,0.01,0.02
27,NA,1417017382170,0,"many","shoe",0.07,0.08,0.13,0.12,0.62,0.71,0.5,0.51,0.47,0.4,0.25,0.12,0.1,0.08,0
27,NA,1417017402383,0,"few","edu",0.09,0.35,0.5,0.5,0.5,0.23,0.17,0.1,0.06,0.02,0.01,0.01,0.02,0.03,0.01
27,NA,1417017425584,0,"many","bur",0.09,0.16,0.44,0.5,0.5,0.35,0.29,0.23,0.02,0,0.01,0.01,0.02,0.01,0.02
27,NA,1417017447780,0,"many","girl",0,0,0.34,0.5,0.54,0.58,0.58,0.45,0.35,0.28,0.26,0.22,0.22,0.13,0.08
27,NA,1417017468424,0,"few","move",0,0,0,0,0,0,0.24,0.39,0.45,0.5,0.5,0.33,0.28,0.07,0
27,NA,1417017485876,0,"none","bas",0.03,0.02,0.03,0.03,0.22,0.36,0.44,0.5,0.5,0.5,0.44,0.37,0.31,0.22,0.03
27,NA,1417017510616,0,"many","hair",0,0,0.74,0.75,0.62,0.48,0.32,0,0,0,0,0,0,0,0
27,NA,1417017529525,0,"few","eat",0,0.3,0.46,0.5,0.48,0.36,0.25,0.24,0.2,0.18,0.15,0.08,0,0,0
27,NA,1417017549476,0,"none","mov",0.68,0.65,0.55,0.29,0.18,0,0,0,0,0,0,0,0.02,0,0
28,NA,1417016560754,1,"many","edu",0.26,0.55,0.72,0.75,0.6,0.44,0.36,0.29,0.13,0,0.03,0,0,0,0.01
28,NA,1417016605703,1,"few","cig",0.74,0.62,0.48,0.12,0,0,0,0,0,0,0,0,0,0,0
28,NA,1417016650620,1,"many","move",0,0.01,0,0,0,0.5,0.58,0.69,0.75,0.58,0.38,0.15,0,0,0
28,NA,1417016688417,1,"few","book",0.65,0.77,0.5,0.41,0.27,0.05,0.03,0.01,0,0,0,0,0,0,0
28,NA,1417016739875,1,"few","bas",0.58,0.65,0.56,0.4,0.18,0.04,0,0,0,0,0,0,0,0,0
28,NA,1417016781943,1,"few","kid",0,0.61,0.89,0.41,0.01,0,0,0,0,0,0,0,0,0,0
28,NA,1417016820672,1,"none","poem",0.31,0.5,0.64,0.5,0.5,0.5,0.5,0.29,0.16,0.1,0.08,0.04,0.04,0.05,0.04
28,NA,1417016859217,1,"many","tv",0.19,0.36,0.46,0.58,0.74,0.89,0.77,0.56,0.51,0.42,0.31,0.14,0.09,0.07,0
28,NA,1417016898577,1,"none","bur",0.5,0.5,0.55,0.43,0.36,0.14,0.07,0.07,0,0,0,0,0,0,0.04
28,NA,1417016935442,1,"few","mov",0.63,0.75,0.2,0.13,0.04,0,0.01,0,0,0,0,0,0,0,0
28,NA,1417016977326,1,"many","trav",0.31,0.5,0.62,0.74,0.8,0.66,0.5,0.42,0.34,0.27,0.21,0.14,0.1,0.07,0.04
28,NA,1417017010915,1,"none","hair",0.71,0.84,0.58,0.36,0.25,0.14,0.08,0.05,0.02,0,0,0,0,0,0
28,NA,1417017048623,1,"many","eat",0.34,0.54,0.65,0.76,0.91,0.51,0.28,0.1,0.07,0.03,0,0,0,0,0
28,NA,1417017137011,1,"none","girl",0.5,0.54,0.61,0.67,0.71,0.79,0.63,0.53,0.5,0.43,0.24,0.11,0.06,0.04,0.02
28,NA,1417017168752,1,"none","shoe",0.26,0.46,0.58,0.7,0.82,0.62,0.5,0.4,0.32,0.25,0.2,0.13,0.04,0.02,0
29,NA,1417016300346,2,"many","mov",0.05,0.01,0.2,0.5,0.5,0.57,0.6,0.78,0.86,0.84,0.46,0.31,0.18,0.12,0.03
29,NA,1417016324082,2,"few","shoe",0.63,0.67,0.26,0.23,0.14,0.08,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
29,NA,1417016364189,2,"many","kid",0,0,0.16,0.41,0.53,0.65,0.71,0.78,0.56,0.44,0.27,0.14,0,0,0
29,NA,1417016408164,2,"few","bur",0.49,0.6,0.45,0.27,0.18,0.08,0,0,0,0,0,0,0,0,0
29,NA,1417016430644,2,"few","girl",0.69,0.69,0.5,0.36,0.23,0.12,0,0,0,0,0,0,0,0,0
29,NA,1417016455806,2,"none","tv",0.49,0.63,0.73,0.67,0.5,0.33,0.25,0.1,0,0,0,0,0,0,0
29,NA,1417016492790,2,"none","edu",0.23,0.29,0.4,0.5,0.6,0.81,0.81,0.8,0.59,0.49,0.32,0.09,0,0,0
29,NA,1417016523330,2,"none","eat",0.28,0.41,0.57,0.75,0.8,0.81,0.56,0.26,0.13,0,0,0,0,0,0
29,NA,1417016558474,2,"none","trav",0.09,0.22,0.49,0.73,0.82,0.82,0.83,0.82,0.68,0.6,0.57,0.4,0.33,0.19,0.11
29,NA,1417016579302,2,"few","poem",0.5,0.72,0.56,0.29,0.17,0,0,0,0,0,0,0,0,0,0
29,NA,1417016610548,2,"many","bas",0,0.17,0.4,0.58,0.58,0.68,0.75,0.82,0.84,0.81,0.65,0.34,0,0,0
29,NA,1417016643298,2,"none","move",0,0.08,0.16,0.27,0.37,0.56,0.69,0.76,0.49,0.22,0.1,0.09,0,0,0
29,NA,1417016671224,2,"many","cig",0,0.16,0.28,0.4,0.5,0.49,0.33,0.35,0.24,0.07,0,0,0,0,0
29,NA,1417016701050,2,"many","book",0,0.1,0.18,0.3,0.5,0.66,0.71,0.78,0.66,0.52,0.39,0.28,0.11,0,0
29,NA,1417016721815,2,"few","hair",0.66,0.58,0.34,0,0,0,0,0,0,0,0,0,0,0,0
30,NA,1417000798385,2,"few","bur",0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,NA,1417000844758,2,"none","trav",0.08,0.1,0.06,0.36,0.44,0.6,0.6,0.59,0.57,0.57,0.53,0.5,0.5,0.5,0.5
30,NA,1417000873731,2,"none","tv",0.49,0.45,0.47,0.58,0.58,0.56,0.53,0.5,0.5,0.5,0.48,0.5,0.31,0.26,0.06
30,NA,1417000906284,2,"few","shoe",0.67,0.54,0.44,0.43,0.35,0.21,0.13,0.09,0.05,0.06,0.01,0,0,0,0
30,NA,1417000945356,2,"many","mov",0.11,0.22,0.31,0.4,0.5,0.46,0.41,0.35,0.34,0.22,0.07,0.04,0,0.01,0
30,NA,1417000971927,2,"many","kid",0,0,0,0,0.48,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47
30,NA,1417000997932,2,"none","eat",0.43,0.49,0.5,0.5,0.5,0.47,0.43,0.39,0.21,0.1,0,0,0,0,0
30,NA,1417001023993,2,"few","girl",0.56,0.56,0.51,0.4,0.21,0.06,0,0,0,0,0,0,0,0,0
30,NA,1417001060570,2,"none","edu",0.03,0.04,0.06,0.07,0.19,0.5,0.49,0.5,0.5,0.28,0.12,0.1,0,0,0
30,NA,1417001087433,2,"many","cig",0,0,0.5,0.54,0.59,0.7,0.77,0.78,0.48,0.5,0.5,0.44,0.29,0.2,0.03
30,NA,1417001118773,2,"none","move",0,0,0,0,0,0.49,0.5,0.5,0.52,0.5,0.29,0.11,0.05,0,0
30,NA,1417001145650,2,"few","poem",0.5,0.5,0.5,0.37,0.34,0.27,0.23,0.2,0.2,0.15,0.13,0.09,0.09,0.07,0
30,NA,1417001174302,2,"many","book",0.23,0.32,0.31,0.5,0.5,0.5,0.5,0.5,0.4,0.35,0.33,0.28,0.34,0.3,0.29
30,NA,1417001204075,2,"many","bas",0.03,0.06,0.06,0.05,0.04,0.5,0.59,0.63,0.5,0.42,0.17,0.15,0.02,0.04,0.02
30,NA,1417001229592,2,"few","hair",0.82,0.58,0.16,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.03,0.03,0.02,0.02,0.02
31,NA,1417016173960,2,"many","book",0,0,0,0,0.28,0.27,0.42,0.8,0.6,0.61,0.69,0.32,0.27,0.22,0.19
31,NA,1417016223262,2,"many","mov",0.12,0.4,0.51,0.61,0.7,0.77,0.76,0.42,0.29,0.23,0.17,0.16,0.15,0.11,0.09
31,NA,1417016261403,2,"none","trav",0,0,0,0.25,0.81,0.69,0.72,0.65,0.69,0.33,0,0,0,0,0
31,NA,1417016289743,2,"few","bur",0.86,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0
31,NA,1417016327900,2,"none","eat",0,0,0,0.28,0.38,0.62,0.75,0.76,0.72,0.76,0,0,0,0,0
31,NA,1417016359882,2,"many","cig",0,0.62,0.66,0.75,0.61,0.36,0.25,0.24,0,0.01,0,0,0,0,0
31,NA,1417016387390,2,"none","move",0,0,0,0,0,0.79,0.69,0.61,0,0,0,0,0,0,0
31,NA,1417016415893,2,"few","girl",0.23,0.33,0.68,0.75,0.8,0.73,0,0,0,0,0,0,0,0,0
31,NA,1417016442688,2,"few","poem",0.72,0.81,0.65,0,0,0,0,0,0,0,0,0,0,0,0
31,NA,1417016471162,2,"few","hair",0.66,0.75,0.71,0.01,0,0.03,0.02,0.01,0.02,0.03,0.02,0.04,0.05,0.04,0.02
31,NA,1417016507672,2,"none","edu",0.15,0.17,0.16,0.17,0.17,0.87,0.89,0.93,0.68,0.33,0.03,0.01,0.02,0.02,0
31,NA,1417016533217,2,"none","tv",0.59,0.74,0.79,0.81,0.74,0.65,0.27,0.22,0.1,0.08,0.06,0.04,0.01,0.04,0.04
31,NA,1417016560842,2,"many","kid",0.01,0.01,0,0.01,0.68,0.91,0.89,0.78,0.7,0.03,0.01,0.01,0.02,0.03,0.02
31,NA,1417016584740,2,"few","shoe",0.23,0.27,0.92,0.88,0.71,0.65,0.03,0.04,0.01,0.02,0.02,0.03,0.03,0.03,0.01
31,NA,1417016618162,2,"many","bas",0.02,0.02,0.02,0,0.02,0.03,0.59,0.75,0.86,0.95,0.96,0.95,0.96,0.95,0.7
32,NA,1417000706148,0,"few","trav",0,0.08,0.12,0.11,0.18,0.28,0.34,0.66,0.76,0.78,0.83,0.85,0.85,0.92,0.99
32,NA,1417000727577,0,"none","mov",0.03,0.08,0.11,0.24,0.33,0.44,0.58,0.57,0.56,0.57,0.57,0.57,0.59,0.6,0.99
32,NA,1417000754034,0,"few","move",0.03,0.02,0.03,0.02,0.04,0.1,0.16,0.25,0.37,0.58,0.57,0.65,0.76,0.88,0.99
32,NA,1417000776115,0,"none","kid",0.02,0.05,0.09,0.15,0.22,0.3,0.41,0.57,0.59,0.62,0.66,0.73,0.81,0.89,0.96
32,NA,1417000800974,0,"many","hair",0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.04,0.04,0.94,0.95,0.97,0.96,0.96,0.97
32,NA,1417000820145,0,"none","cig",0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.01,0.03,0.98
32,NA,1417000839416,0,"many","girl",0.01,0.02,0.02,0.02,0.04,0.02,0.03,0.04,0.02,0.02,0.01,0.01,0.03,0.03,0.96
32,NA,1417000860759,0,"many","bur",0.02,0.01,0.02,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.02,0.01,0.97
32,NA,1417000881455,0,"none","book",0.02,0.05,0.03,0.02,0.04,0.04,0.02,0.03,0.03,0.04,0.03,0.02,0.02,0.03,0.99
32,NA,1417000904655,0,"few","tv",0.03,0.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.96
32,NA,1417000936978,0,"few","eat",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
32,NA,1417000949701,0,"many","poem",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
32,NA,1417000964856,0,"none","bas",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
32,NA,1417000994075,0,"many","shoe",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
32,NA,1417001016892,0,"few","edu",0.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
33,NA,1417016277436,0,"none","cig",0.5,0.5,0.5,0.5,0.5,0.5,0.62,0.71,0.8,0.99,0.73,0.56,0.5,0.5,0.5
33,NA,1417016309811,0,"none","mov",0.5,0.62,0.81,0.65,0.56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
33,NA,1417016338981,0,"none","book",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.54,0.64,0.72,0.82,0.91,0.85,0.76
33,NA,1417016369589,0,"many","poem",0.5,0.5,0.5,0.5,0.5,0.57,0.65,0.72,0.77,0.86,0.82,0.73,0.65,0.55,0.5
33,NA,1417016397746,0,"many","bur",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.58,0.73,0.83,0.91,0.82,0.68,0.5,0.5
33,NA,1417016430379,0,"few","edu",0.74,0.82,0.89,0.62,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
33,NA,1417016457548,0,"few","trav",0.9,0.64,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
33,NA,1417016509436,0,"many","girl",0.16,0.34,0.39,0.5,0.62,0.9,0.94,0.92,0.87,0.68,0.6,0.5,0.5,0.5,0.5
33,NA,1417016548244,0,"few","move",0.85,0.86,0.54,0.36,0,0,0,0,0,0,0,0,0,0,0
33,NA,1417016583525,0,"few","tv",0.91,0.86,0.76,0.6,0.21,0,0,0,0,0,0,0,0,0,0
33,NA,1417016618180,0,"none","kid",0.51,0.9,0.73,0.63,0.5,0.41,0.34,0,0,0,0,0,0,0,0
33,NA,1417016649769,0,"few","eat",0.54,0.83,0.55,0.2,0,0,0,0,0,0,0,0,0,0,0
33,NA,1417016725644,0,"many","hair",0.51,0.54,0.64,0.8,0.99,0.82,0.57,0.34,0.1,0,0,0,0,0.01,0
33,NA,1417016754317,0,"many","shoe",0,0,0.32,0.44,0.64,0.86,0.99,0.84,0.68,0.5,0.35,0,0,0.03,0
33,NA,1417016792836,0,"none","bas",0,0,0.23,0.3,0.36,0.39,0.43,0.49,0.57,0.7,0.86,0.99,0.88,0.75,0.58
34,NA,1417000780650,2,"few","bur",0.97,0.76,0.27,0.02,0,0,0,0,0,0.02,0,0,0,0,0
34,NA,1417000818343,2,"many","mov",0.2,0.51,0.81,0.99,0.99,0.99,0.69,0.39,0.15,0.09,0.09,0.09,0.03,0,0
34,NA,1417000859762,2,"few","hair",0.71,0.99,0.65,0.18,0,0,0,0,0,0,0,0,0,0,0
34,NA,1417000891051,2,"few","shoe",0.99,0.78,0.38,0.16,0,0,0,0,0,0,0,0,0,0,0
34,NA,1417000926655,2,"none","move",0,0,0,0,0.22,0.71,0.84,0.84,0.71,0.44,0.17,0.1,0.07,0.08,0.08
34,NA,1417000960588,2,"many","cig",0.64,0.83,0.88,0.88,0.9,0.86,0.68,0.49,0.29,0.13,0.06,0.06,0.07,0.08,0.06
34,NA,1417000990852,2,"none","eat",0.22,0.56,0.76,0.79,0.77,0.31,0.07,0,0,0,0,0,0,0,0
34,NA,1417001028263,2,"many","book",0.06,0.05,0.19,0.33,0.85,0.85,0.78,0.6,0.25,0.12,0.12,0.06,0.08,0.07,0.11
34,NA,1417001057136,2,"few","poem",0.99,0.87,0.34,0.13,0.05,0,0,0,0,0,0,0,0,0,0
34,NA,1417001087748,2,"many","kid",0,0,0.14,0.47,0.79,0.81,0.67,0.59,0.3,0.07,0.05,0.05,0,0,0
34,NA,1417001109001,2,"few","girl",0.99,0.66,0.17,0,0,0,0,0,0,0,0,0,0,0,0
34,NA,1417001139526,2,"many","bas",0,0,0.1,0.27,0.39,0.56,0.7,0.8,0.82,0.8,0.72,0.57,0.42,0.2,0
34,NA,1417001177431,2,"none","edu",0,0,0,0,0.22,0.83,0.85,0.86,0.45,0.23,0.17,0.07,0.04,0.06,0.09
34,NA,1417001204880,2,"none","trav",0.2,0.48,0.73,0.79,0.68,0.55,0.45,0.33,0.15,0.11,0.07,0.07,0.06,0.1,0.06
34,NA,1417001236364,2,"none","tv",0.65,0.76,0.73,0.58,0.4,0.17,0.08,0.04,0,0,0,0,0,0,0
35,NA,1417001339923,2,"many","book",0,0.07,0.24,0.55,0.69,0.75,0.75,0.75,0.77,0.73,0.68,0.62,0.61,0.6,0.57
35,NA,1417001392340,2,"few","hair",0.69,0.97,0.43,0.22,0.04,0,0,0,0,0,0,0,0.02,0,0
35,NA,1417001460179,2,"many","bas",0,0,0,0,0,0,0,0,0.06,0.25,0.98,0.76,0.37,0.08,0
35,NA,1417001513980,2,"none","trav",0.35,0.49,0.98,0.81,0.58,0.44,0.26,0.11,0.06,0.01,0,0,0,0,0
35,NA,1417001547911,2,"few","shoe",0.59,0.98,0.58,0.34,0,0,0,0,0,0,0,0,0,0,0
35,NA,1417001610635,2,"few","bur",0.92,0.55,0.19,0,0,0,0,0,0,0,0,0,0,0,0
35,NA,1417001642154,2,"few","poem",0.23,0.53,0.99,0.28,0,0,0,0,0,0,0,0,0,0,0
35,NA,1417001710552,2,"none","tv",0,0.04,0.2,0.52,0.75,0.97,0.88,0.79,0.68,0.55,0.39,0.25,0.12,0.1,0.02
35,NA,1417001771708,2,"many","mov",0,0,0.11,0.28,0.48,0.97,0.88,0.85,0.81,0.76,0.7,0.66,0.63,0.58,0.54
35,NA,1417001830232,2,"many","kid",0,0,0,0.08,0.19,0.63,0.87,0.84,0.79,0.75,0.59,0.42,0.25,0.14,0
35,NA,1417001899812,2,"none","move",0,0,0,0,0,0.33,0.6,0.86,0.79,0.73,0.59,0.44,0.28,0.14,0.04
35,NA,1417001962588,2,"many","cig",0,0,0.19,0.45,0.72,0.84,0.92,0.81,0.57,0.45,0.3,0.16,0.11,0.06,0.02
35,NA,1417002047756,2,"none","edu",0,0,0,0.1,0.35,0.82,0.78,0.7,0.43,0.26,0.08,0,0,0,0
35,NA,1417002098347,2,"few","girl",0.82,0.68,0.18,0,0,0,0,0,0,0,0,0,0,0,0
35,NA,1417002214859,2,"none","eat",0,0,0,0.17,0.35,0.49,0.6,0.74,0.98,0.84,0.67,0.49,0.25,0.18,0.06
36,NA,1417016165233,1,"few","bas",0,0.07,0.1,0.15,0.3,0.38,0.62,0.5,0.33,0.21,0.1,0.04,0.05,0.02,0.03
36,NA,1417016191921,1,"many","move",0.02,0.02,0.02,0.02,0.02,0.02,0.06,0.08,0.22,0.31,0.48,0.53,0.57,0.4,0.28
36,NA,1417016223821,1,"many","eat",0.06,0.11,0.17,0.23,0.24,0.32,0.36,0.39,0.49,0.5,0.55,0.5,0.5,0.57,0.58
36,NA,1417016252414,1,"few","kid",0.02,0.16,0.34,0.21,0,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0.01,0
36,NA,1417016307100,1,"none","girl",0.53,0.41,0.21,0.08,0.01,0.01,0.02,0.02,0,0.03,0.02,0.03,0.01,0,0
36,NA,1417016332051,1,"many","edu",0,0,0,0,0,0,0.19,0.44,0.5,0.52,0.29,0.18,0.07,0,0
36,NA,1417016356532,1,"none","poem",0.32,0.45,0.5,0.35,0.19,0.11,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02
36,NA,1417016384832,1,"none","bur",0.23,0.5,0.36,0.23,0.17,0,0.02,0.01,0,0,0,0,0,0.01,0
36,NA,1417016408244,1,"few","mov",0.52,0.35,0.14,0.03,0.02,0,0,0,0.02,0,0,0.02,0,0,0
36,NA,1417016428570,1,"none","shoe",0.6,0.46,0.3,0.17,0,0,0,0,0,0,0,0,0,0,0
36,NA,1417016463502,1,"many","trav",0,0.07,0.11,0.19,0.23,0.28,0.35,0.41,0.48,0.56,0.57,0.52,0.37,0.39,0.26
36,NA,1417016489901,1,"few","cig",0.11,0.18,0.37,0.48,0.25,0.1,0,0,0,0,0.01,0.02,0.02,0.01,0.01
36,NA,1417016519445,1,"few","book",0.14,0.2,0.25,0.4,0.16,0.11,0.06,0.02,0.03,0.01,0,0,0.02,0.03,0.02
36,NA,1417016553662,1,"none","hair",0.43,0.53,0.31,0.2,0.11,0,0.02,0.03,0,0,0,0,0,0,0
36,NA,1417016577755,1,"many","tv",0.01,0.11,0.17,0.26,0.3,0.35,0.42,0.5,0.53,0.36,0.32,0.24,0.21,0.18,0.16
37,NA,1417021112585,2,"none","trav",0.36,0.66,0.85,0.75,0.6,0.5,0.42,0.39,0.35,0.32,0.29,0.14,0.12,0.1,0
37,NA,1417021146233,2,"few","poem",0.8,0.73,0.5,0.28,0.19,0.19,0.17,0.13,0.07,0.07,0.09,0.09,0.07,0.02,0
37,NA,1417021171383,2,"few","bur",0.96,0.77,0.66,0.31,0.21,0.13,0.09,0.07,0.07,0.06,0,0,0,0,0
37,NA,1417021206181,2,"many","cig",0.5,0.5,0.5,0.5,0.57,0.63,0.71,0.8,0.82,0.81,0.73,0.68,0.65,0.62,0.54
37,NA,1417021234998,2,"few","shoe",0.75,0.78,0.85,0.76,0.66,0.5,0.42,0.32,0.23,0.17,0,0,0,0,0
37,NA,1417021268330,2,"none","edu",0.04,0.18,0.31,0.46,0.59,0.68,0.77,0.88,0.81,0.69,0.49,0.13,0,0,0
37,NA,1417021297930,2,"few","hair",0.77,0.87,0.77,0.18,0.08,0.1,0.09,0.06,0,0,0,0,0,0,0
37,NA,1417021325480,2,"none","eat",0.08,0.28,0.78,0.84,0.91,0.87,0.81,0.63,0.5,0.36,0.25,0.18,0.09,0.02,0
37,NA,1417021363196,2,"many","bas",0,0,0,0,0,0.09,0.24,0.36,0.58,0.67,0.8,0.9,0.74,0.47,0.27
37,NA,1417021388928,2,"many","book",0,0.02,0.14,0.29,0.44,0.58,0.6,0.63,0.69,0.76,0.83,0.87,0.81,0.74,0.72
37,NA,1417021413911,2,"many","kid",0,0.5,0.66,0.86,0.94,0.91,0.85,0.8,0.63,0.5,0.38,0.23,0.14,0.1,0
37,NA,1417021446376,2,"few","girl",0.86,0.92,0.83,0.7,0.59,0.5,0.44,0.42,0.38,0.37,0.34,0.26,0.21,0.14,0.03
37,NA,1417021470859,2,"none","move",0,0,0,0,0,0.5,0.89,0.86,0.83,0.73,0.65,0.53,0.47,0.44,0.35
37,NA,1417021498377,2,"many","mov",0.39,0.57,0.67,0.82,0.87,0.82,0.71,0.66,0.6,0.52,0.46,0.4,0.31,0.25,0.18
37,NA,1417021520673,2,"none","tv",0.5,0.55,0.73,0.84,0.99,0.87,0.78,0.5,0.43,0.38,0.34,0.3,0.2,0.09,0
38,NA,1417016134704,1,"none","bur",0.57,0.67,0.95,0.68,0.62,0.29,0.21,0.19,0.22,0.11,0.07,0.07,0.09,0.02,0.01
38,NA,1417016182925,1,"few","kid",0.01,0.38,0.8,0.65,0.6,0.33,0.19,0.1,0.02,0.02,0.01,0.02,0.04,0.02,0.03
38,NA,1417016228332,1,"few","mov",0.94,0.62,0.41,0.33,0.27,0.24,0.2,0.15,0.13,0.12,0.1,0.06,0.02,0.02,0.01
38,NA,1417016270846,1,"few","cig",0.94,0.87,0.74,0.62,0.57,0.42,0.31,0.26,0.21,0.15,0.04,0.04,0.02,0.03,0.03
38,NA,1417016317552,1,"few","book",0.97,0.92,0.83,0.74,0.36,0.26,0.18,0.16,0.15,0.12,0.09,0.05,0.03,0.03,0.02
38,NA,1417016365017,1,"many","edu",0.02,0.11,0.27,0.5,0.57,0.6,0.62,0.68,0.76,0.9,0.98,0.87,0.79,0.75,0.65
38,NA,1417016405233,1,"none","poem",0.63,0.68,0.79,0.96,0.86,0.78,0.74,0.73,0.73,0.62,0.54,0.52,0.26,0.17,0.09
38,NA,1417016446186,1,"many","tv",0.03,0.11,0.17,0.26,0.67,0.68,0.7,0.71,0.76,0.82,0.87,0.87,0.9,0.93,0.98
38,NA,1417016491355,1,"none","girl",0.65,0.75,0.98,0.68,0.63,0.44,0.37,0.29,0.18,0.03,0.02,0.03,0.02,0.02,0.04
38,NA,1417016537719,1,"none","shoe",0.33,0.98,0.88,0.75,0.61,0.43,0.34,0.3,0.23,0.13,0.15,0.11,0.04,0.04,0.04
38,NA,1417016590834,1,"few","bas",0.03,0.11,0.2,0.33,0.71,0.8,0.89,0.96,0.67,0.15,0.07,0.08,0.06,0.06,0
38,NA,1417016643576,1,"many","trav",0.12,0.18,0.21,0.26,0.34,0.61,0.84,0.88,0.91,0.97,0.95,0.89,0.82,0.66,0.58
38,NA,1417016685017,1,"none","hair",0.98,0.88,0.75,0.62,0.33,0.29,0.26,0.21,0.21,0.13,0.1,0.04,0.04,0.02,0.05
38,NA,1417016733417,1,"many","move",0.04,0.1,0.12,0.16,0.18,0.24,0.78,0.85,0.91,0.94,0.97,0.99,0.96,0.81,0.58
38,NA,1417016774109,1,"many","eat",0.08,0.18,0.27,0.37,0.81,0.72,0.61,0.5,0.38,0.25,0.24,0.22,0.23,0.21,0.14
39,NA,1417016263255,1,"few","bas",0.96,0.95,0.95,0.93,0.94,0.64,0.62,0.31,0,0,0,0,0,0.02,0
39,NA,1417016311348,1,"many","move",0,0,0,0,0,0,0,0,0,0.89,0.84,0.59,0.22,0.23,0
39,NA,1417016353673,1,"none","girl",0.99,0.98,0.95,0.96,0.94,0.71,0.52,0,0,0,0,0,0,0,0
39,NA,1417016382860,1,"none","bur",0.99,0.97,0.63,0,0,0,0.01,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.01
39,NA,1417016419344,1,"few","kid",0,0.98,0.63,0,0,0,0,0,0,0,0.01,0,0,0,0
39,NA,1417016462849,1,"many","trav",0.99,0.98,0.97,0.97,0.98,0.98,0.75,0.75,0.74,0.61,0.24,0,0,0,0
39,NA,1417016493482,1,"none","poem",0.99,0.98,0.98,0.74,0.71,0.49,0.33,0.28,0.14,0.01,0,0,0,0,0
39,NA,1417016537543,1,"many","edu",0.98,0.96,0.96,0.97,0.96,0.97,0.96,0.96,0.97,0.72,0.56,0,0,0,0
39,NA,1417016563370,1,"few","cig",0.95,0.74,0.24,0,0,0,0,0,0,0,0,0,0,0,0
